date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-12-01 17:59:00,Conservatives,,6864,835,2957,"Only Boris Johnson and the Conservatives can be trusted to keep Britain safe. #VoteConservative",,,#VoteConservative,1201199028316205056,https://twitter.com/Conservatives/status/1201199028316205056
2019-12-01 17:17:28,Conservatives,,385,501,929,"Jeremy Corbyn is weak and indecisive on national security. Just look at his record ",,,,1201188576601559041,https://twitter.com/Conservatives/status/1201188576601559041
2019-12-01 15:46:00,Conservatives,,160,142,503," A majority Conservative Government will strengthen animal welfare in the UK – and we’ll continue to support such efforts overseas. #VoteConservative",,,#VoteConservative,1201165557812400129,https://twitter.com/Conservatives/status/1201165557812400129
2019-12-01 14:22:11,Conservatives,,456,659,1951,"We think terrorist offenders should serve their full sentence. Jeremy Corbyn thinks they shouldn't ""necessarily"" serve their full sentence",,,,1201144466578522113,https://twitter.com/Conservatives/status/1201144466578522113
2019-12-01 13:32:00,Conservatives,,239,509,877,"Jeremy Corbyn and Labour would hit the pockets of pensioners across Britain. #CostOfCorbyn",,,#CostOfCorbyn,1201131835683508224,https://twitter.com/Conservatives/status/1201131835683508224
2019-12-01 13:30:51,Conservatives,,142,153,508," @RishiSunak: This is the choice you have at this election. Let's get it done ",,@RishiSunak,,1201131546327080960,https://twitter.com/Conservatives/status/1201131546327080960
2019-12-01 12:12:38,Conservatives,,269,434,740,"Labour will put Britain's national security at risk.",,,,1201111864018690057,https://twitter.com/Conservatives/status/1201111864018690057
2019-12-01 11:02:37,Conservatives,,1479,1376,3635,"We will change the law so terrorists serve every single day of their sentence. Who do you trust to keep you safe?",,,,1201094241973391362,https://twitter.com/Conservatives/status/1201094241973391362
2019-12-01 10:00:06,Conservatives,,241,357,730,"Clear choice. #BackBoris #Marr #Ridge",,,#BackBoris #Marr #Ridge,1201078510426763265,https://twitter.com/Conservatives/status/1201078510426763265
2019-12-01 09:56:04,Conservatives,,218,250,873,".@BorisJohnson: ""I absolutely deplore the fact that this man was out on the streets."" We will change the law to ensure that terrorists serve their full term. #Marr #BackBoris",,@BorisJohnson,#Marr #BackBoris,1201077495384199168,https://twitter.com/Conservatives/status/1201077495384199168
2019-12-01 09:52:41,Conservatives,,1234,689,3950,"We will no longer allow the automatic early release of serious and violent offenders. #BackBoris #Marr",,,#BackBoris #Marr,1201076644750004224,https://twitter.com/Conservatives/status/1201076644750004224
2019-12-01 09:39:58,Conservatives,,401,1110,1743,"Corbyn does not believe terrorists should ""necessarily"" serve out their full term",,,,1201073445712347136,https://twitter.com/Conservatives/status/1201073445712347136
2019-12-01 09:03:00,Conservatives,,124,100,295," Let’s get Brexit done and increase funding for the NHS, with 50 million more GP surgery appointments a year. #VoteConservative ",,,#VoteConservative,1201064139650686976,https://twitter.com/Conservatives/status/1201064139650686976
2019-12-01 08:38:03,Conservatives,,442,472,1040,"Jeremy Corbyn and Labour are weak on law and order, weak on sentencing. @BorisJohnson: ""[Violent offenders] must serve every day of their sentence, with no exceptions""",,@BorisJohnson,,1201057860332994560,https://twitter.com/Conservatives/status/1201057860332994560
2019-12-01 07:39:00,Conservatives,,225,341,949,"They will take our country back to square one. Only a Conservative majority will get the job done #VoteConservative",,,#VoteConservative,1201043000186425344,https://twitter.com/Conservatives/status/1201043000186425344
